2026-09-14T17:54:10.614019564Z [34m2026-09-14 17:54:10.614 UTC 125dd3 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 283ms channel=mychannel txID=14586b8e
2026-09-14T17:54:10.636089451Z [31m2026-09-14 17:54:10.636 UTC 126076 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636097587Z [31m2026-09-14 17:54:10.636 UTC 126077 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636106313Z [34m2026-09-14 17:54:10.636 UTC 126078 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.024213504s
2026-09-14T17:54:10.636110742Z [34m2026-09-14 17:54:10.636 UTC 126079 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.024356246s
2026-09-14T17:54:10.636122995Z [34m2026-09-14 17:54:10.636 UTC 12607a INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 284ms channel=mychannel txID=b2cee2f1
2026-09-14T17:54:10.636131561Z [34m2026-09-14 17:54:10.636 UTC 12607b INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 402ms channel=mychannel txID=0a2b3bad
2026-09-14T17:54:10.636249926Z [31m2026-09-14 17:54:10.636 UTC 12607c ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636259344Z [34m2026-09-14 17:54:10.636 UTC 12607e INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=5.93767501s
2026-09-14T17:54:10.636271107Z [31m2026-09-14 17:54:10.636 UTC 12607d ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636279673Z [34m2026-09-14 17:54:10.636 UTC 12607f INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 285ms channel=mychannel txID=143444eb
2026-09-14T17:54:10.636283881Z [34m2026-09-14 17:54:10.636 UTC 126080 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.014021753s
2026-09-14T17:54:10.636296084Z [34m2026-09-14 17:54:10.636 UTC 126081 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 403ms channel=mychannel txID=d6560045
2026-09-14T17:54:10.636405302Z [31m2026-09-14 17:54:10.636 UTC 126082 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636414189Z [34m2026-09-14 17:54:10.636 UTC 126083 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=5.944190845s
2026-09-14T17:54:10.636426272Z [34m2026-09-14 17:54:10.636 UTC 126084 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 294ms channel=mychannel txID=47998441
2026-09-14T17:54:10.636450407Z [31m2026-09-14 17:54:10.636 UTC 126085 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.636460236Z [34m2026-09-14 17:54:10.636 UTC 126086 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.013208166s
2026-09-14T17:54:10.636479633Z [34m2026-09-14 17:54:10.636 UTC 126087 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 402ms channel=mychannel txID=ca969273
2026-09-14T17:54:10.636552111Z [31m2026-09-14 17:54:10.636 UTC 126088 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
